date,product_id,product_name,demand,promotion_active,day_of_week,month,year,economic_trend_factor
2023-03-02,1011,Yogurt (Greek),121.24,False,3,3,2023,0.989
2023-03-03,1011,Yogurt (Greek),141.08,False,4,3,2023,0.989
2023-03-04,1011,Yogurt (Greek),156.9,False,5,3,2023,0.989
2023-03-05,1011,Yogurt (Greek),159.86,False,6,3,2023,0.989
2023-03-06,1011,Yogurt (Greek),102.93,False,0,3,2023,0.989
2023-03-07,1011,Yogurt (Greek),125.09,False,1,3,2023,0.989
2023-03-08,1011,Yogurt (Greek),126.35,True,2,3,2023,0.989
2023-03-09,1011,Yogurt (Greek),124.0,False,3,3,2023,0.989
2023-03-10,1011,Yogurt (Greek),138.98,False,4,3,2023,0.99
2023-03-11,1011,Yogurt (Greek),147.71,False,5,3,2023,0.99
2023-03-12,1011,Yogurt (Greek),107.0,False,6,3,2023,0.99
2023-03-13,1011,Yogurt (Greek),130.35,False,0,3,2023,0.99
2023-03-14,1011,Yogurt (Greek),98.62,False,1,3,2023,0.99
2023-03-15,1011,Yogurt (Greek),106.7,False,2,3,2023,0.99
2023-03-16,1011,Yogurt (Greek),119.4,False,3,3,2023,0.99
2023-03-17,1011,Yogurt (Greek),117.66,False,4,3,2023,0.99
2023-03-18,1011,Yogurt (Greek),160.71,False,5,3,2023,0.99
2023-03-19,1011,Yogurt (Greek),135.67,False,6,3,2023,0.99
2023-03-20,1011,Yogurt (Greek),103.54,False,0,3,2023,0.99
2023-03-21,1011,Yogurt (Greek),108.92,False,1,3,2023,0.991
2023-03-22,1011,Yogurt (Greek),125.95,False,2,3,2023,0.991
2023-03-23,1011,Yogurt (Greek),127.96,False,3,3,2023,0.991
2023-03-24,1011,Yogurt (Greek),145.32,False,4,3,2023,0.991
2023-03-25,1011,Yogurt (Greek),144.27,False,5,3,2023,0.991
2023-03-26,1011,Yogurt (Greek),149.27,False,6,3,2023,0.991
2023-03-27,1011,Yogurt (Greek),126.1,True,0,3,2023,0.991
2023-03-28,1011,Yogurt (Greek),104.32,False,1,3,2023,0.991
2023-03-29,1011,Yogurt (Greek),127.09,False,2,3,2023,0.991
2023-03-30,1011,Yogurt (Greek),148.17,False,3,3,2023,0.991
2023-03-31,1011,Yogurt (Greek),173.46,True,4,3,2023,0.991
2023-04-01,1011,Yogurt (Greek),150.53,False,5,4,2023,0.992
2023-04-02,1011,Yogurt (Greek),139.07,False,6,4,2023,0.992
2023-04-03,1011,Yogurt (Greek),100.09,False,0,4,2023,0.992
2023-04-04,1011,Yogurt (Greek),88.83,False,1,4,2023,0.992
2023-04-05,1011,Yogurt (Greek),108.27,False,2,4,2023,0.992
2023-04-06,1011,Yogurt (Greek),86.87,False,3,4,2023,0.992
2023-04-07,1011,Yogurt (Greek),106.9,False,4,4,2023,0.992
2023-04-08,1011,Yogurt (Greek),196.79,True,5,4,2023,0.992
2023-04-09,1011,Yogurt (Greek),179.59,True,6,4,2023,0.992
2023-04-10,1011,Yogurt (Greek),92.82,False,0,4,2023,0.992
2023-04-11,1011,Yogurt (Greek),104.76,False,1,4,2023,0.992
2023-04-12,1011,Yogurt (Greek),149.86,True,2,4,2023,0.993
2023-04-13,1011,Yogurt (Greek),174.41,True,3,4,2023,0.993
2023-04-14,1011,Yogurt (Greek),145.63,True,4,4,2023,0.993
2023-04-15,1011,Yogurt (Greek),147.42,False,5,4,2023,0.993
2023-04-16,1011,Yogurt (Greek),146.35,False,6,4,2023,0.993
2023-04-17,1011,Yogurt (Greek),110.92,False,0,4,2023,0.993
2023-04-18,1011,Yogurt (Greek),128.47,True,1,4,2023,0.993
2023-04-19,1011,Yogurt (Greek),120.57,False,2,4,2023,0.993
2023-04-20,1011,Yogurt (Greek),115.94,False,3,4,2023,0.993
2023-04-21,1011,Yogurt (Greek),130.06,False,4,4,2023,0.993
2023-04-22,1011,Yogurt (Greek),147.26,False,5,4,2023,0.993
2023-04-23,1011,Yogurt (Greek),191.75,True,6,4,2023,0.994
2023-04-24,1011,Yogurt (Greek),93.86,False,0,4,2023,0.994
2023-04-25,1011,Yogurt (Greek),80.08,False,1,4,2023,0.994
2023-04-26,1011,Yogurt (Greek),140.4,True,2,4,2023,0.994
2023-04-27,1011,Yogurt (Greek),102.12,False,3,4,2023,0.994
2023-04-28,1011,Yogurt (Greek),141.89,True,4,4,2023,0.994
2023-04-29,1011,Yogurt (Greek),152.46,False,5,4,2023,0.994
2023-04-30,1011,Yogurt (Greek),158.38,False,6,4,2023,0.994
2023-05-01,1011,Yogurt (Greek),99.81,False,0,5,2023,0.994
2023-05-02,1011,Yogurt (Greek),90.37,False,1,5,2023,0.994
2023-05-03,1011,Yogurt (Greek),109.67,False,2,5,2023,0.994
2023-05-04,1011,Yogurt (Greek),151.14,True,3,5,2023,0.995
2023-05-05,1011,Yogurt (Greek),119.88,False,4,5,2023,0.995
2023-05-06,1011,Yogurt (Greek),153.22,False,5,5,2023,0.995
2023-05-07,1011,Yogurt (Greek),210.21,True,6,5,2023,0.995
2023-05-08,1011,Yogurt (Greek),105.71,False,0,5,2023,0.995
2023-05-09,1011,Yogurt (Greek),98.12,False,1,5,2023,0.995
2023-05-10,1011,Yogurt (Greek),102.92,False,2,5,2023,0.995
2023-05-11,1011,Yogurt (Greek),110.51,False,3,5,2023,0.995
2023-05-12,1011,Yogurt (Greek),104.51,False,4,5,2023,0.995
2023-05-13,1011,Yogurt (Greek),181.94,True,5,5,2023,0.995
2023-05-14,1011,Yogurt (Greek),128.71,False,6,5,2023,0.995
2023-05-15,1011,Yogurt (Greek),90.5,False,0,5,2023,0.996
2023-05-16,1011,Yogurt (Greek),100.18,False,1,5,2023,0.996
2023-05-17,1011,Yogurt (Greek),91.43,False,2,5,2023,0.996
2023-05-18,1011,Yogurt (Greek),110.17,False,3,5,2023,0.996
2023-05-19,1011,Yogurt (Greek),122.72,False,4,5,2023,0.996
2023-05-20,1011,Yogurt (Greek),166.5,True,5,5,2023,0.996
2023-05-21,1011,Yogurt (Greek),134.27,False,6,5,2023,0.996
2023-05-22,1011,Yogurt (Greek),88.43,False,0,5,2023,0.996
2023-05-23,1011,Yogurt (Greek),117.17,False,1,5,2023,0.996
2023-05-24,1011,Yogurt (Greek),114.17,False,2,5,2023,0.996
2023-05-25,1011,Yogurt (Greek),105.76,False,3,5,2023,0.996
2023-05-26,1011,Yogurt (Greek),139.26,False,4,5,2023,0.997
2023-05-27,1011,Yogurt (Greek),138.65,False,5,5,2023,0.997
2023-05-28,1011,Yogurt (Greek),126.36,False,6,5,2023,0.997
2023-05-29,1011,Yogurt (Greek),88.04,False,0,5,2023,0.997
2023-05-30,1011,Yogurt (Greek),100.56,False,1,5,2023,0.997
2023-05-31,1011,Yogurt (Greek),94.12,False,2,5,2023,0.997
2023-06-01,1011,Yogurt (Greek),126.43,True,3,6,2023,0.997
2023-06-02,1011,Yogurt (Greek),109.74,False,4,6,2023,0.997
2023-06-03,1011,Yogurt (Greek),149.79,False,5,6,2023,0.997
2023-06-04,1011,Yogurt (Greek),109.48,False,6,6,2023,0.997
2023-06-05,1011,Yogurt (Greek),87.56,False,0,6,2023,0.997
2023-06-06,1011,Yogurt (Greek),82.73,False,1,6,2023,0.998
2023-06-07,1011,Yogurt (Greek),102.43,False,2,6,2023,0.998
2023-06-08,1011,Yogurt (Greek),87.82,False,3,6,2023,0.998
2023-06-09,1011,Yogurt (Greek),133.16,False,4,6,2023,0.998
2023-06-10,1011,Yogurt (Greek),134.74,True,5,6,2023,0.998
2023-06-11,1011,Yogurt (Greek),114.72,False,6,6,2023,0.998
2023-06-12,1011,Yogurt (Greek),109.42,True,0,6,2023,0.998
2023-06-13,1011,Yogurt (Greek),95.14,False,1,6,2023,0.998
2023-06-14,1011,Yogurt (Greek),112.11,False,2,6,2023,0.998
2023-06-15,1011,Yogurt (Greek),141.04,True,3,6,2023,0.998
2023-06-16,1011,Yogurt (Greek),124.8,True,4,6,2023,0.998
2023-06-17,1011,Yogurt (Greek),119.72,False,5,6,2023,0.999
2023-06-18,1011,Yogurt (Greek),121.38,False,6,6,2023,0.999
2023-06-19,1011,Yogurt (Greek),75.17,False,0,6,2023,0.999
2023-06-20,1011,Yogurt (Greek),106.58,False,1,6,2023,0.999
2023-06-21,1011,Yogurt (Greek),94.74,False,2,6,2023,0.999
2023-06-22,1011,Yogurt (Greek),86.14,False,3,6,2023,0.999
2023-06-23,1011,Yogurt (Greek),117.87,False,4,6,2023,0.999
2023-06-24,1011,Yogurt (Greek),136.1,False,5,6,2023,0.999
2023-06-25,1011,Yogurt (Greek),123.84,False,6,6,2023,0.999
2023-06-26,1011,Yogurt (Greek),75.78,False,0,6,2023,0.999
2023-06-27,1011,Yogurt (Greek),120.51,True,1,6,2023,0.999
2023-06-28,1011,Yogurt (Greek),94.99,False,2,6,2023,1.0
2023-06-29,1011,Yogurt (Greek),100.99,False,3,6,2023,1.0
2023-06-30,1011,Yogurt (Greek),110.33,False,4,6,2023,1.0
2023-07-01,1011,Yogurt (Greek),127.44,False,5,7,2023,1.0
2023-07-02,1011,Yogurt (Greek),125.24,False,6,7,2023,1.0
2023-07-03,1011,Yogurt (Greek),88.52,False,0,7,2023,1.0
2023-07-04,1011,Yogurt (Greek),83.0,False,1,7,2023,1.0
2023-07-05,1011,Yogurt (Greek),109.48,False,2,7,2023,1.0
2023-07-06,1011,Yogurt (Greek),124.71,True,3,7,2023,1.0
2023-07-07,1011,Yogurt (Greek),104.49,True,4,7,2023,1.0
2023-07-08,1011,Yogurt (Greek),129.33,False,5,7,2023,1.001
2023-07-09,1011,Yogurt (Greek),118.84,False,6,7,2023,1.001
2023-07-10,1011,Yogurt (Greek),78.51,False,0,7,2023,1.001
2023-07-11,1011,Yogurt (Greek),84.92,False,1,7,2023,1.001
2023-07-12,1011,Yogurt (Greek),90.76,False,2,7,2023,1.001
2023-07-13,1011,Yogurt (Greek),109.97,False,3,7,2023,1.001
2023-07-14,1011,Yogurt (Greek),98.83,False,4,7,2023,1.001
2023-07-15,1011,Yogurt (Greek),116.41,False,5,7,2023,1.001
2023-07-16,1011,Yogurt (Greek),124.48,False,6,7,2023,1.001
2023-07-17,1011,Yogurt (Greek),81.9,False,0,7,2023,1.001
2023-07-18,1011,Yogurt (Greek),86.07,False,1,7,2023,1.001
2023-07-19,1011,Yogurt (Greek),96.6,False,2,7,2023,1.002
2023-07-20,1011,Yogurt (Greek),92.91,False,3,7,2023,1.002
2023-07-21,1011,Yogurt (Greek),104.6,False,4,7,2023,1.002
2023-07-22,1011,Yogurt (Greek),117.82,False,5,7,2023,1.002
2023-07-23,1011,Yogurt (Greek),150.81,True,6,7,2023,1.002
2023-07-24,1011,Yogurt (Greek),100.04,False,0,7,2023,1.002
2023-07-25,1011,Yogurt (Greek),86.86,False,1,7,2023,1.002
2023-07-26,1011,Yogurt (Greek),89.94,False,2,7,2023,1.002
2023-07-27,1011,Yogurt (Greek),106.15,False,3,7,2023,1.002
2023-07-28,1011,Yogurt (Greek),100.43,False,4,7,2023,1.002
2023-07-29,1011,Yogurt (Greek),106.51,False,5,7,2023,1.002
2023-07-30,1011,Yogurt (Greek),106.21,False,6,7,2023,1.003
2023-07-31,1011,Yogurt (Greek),71.48,False,0,7,2023,1.003
2023-08-01,1011,Yogurt (Greek),103.6,False,1,8,2023,1.003
2023-08-02,1011,Yogurt (Greek),93.31,False,2,8,2023,1.003
2023-08-03,1011,Yogurt (Greek),103.66,False,3,8,2023,1.003
2023-08-04,1011,Yogurt (Greek),103.7,False,4,8,2023,1.003
2023-08-05,1011,Yogurt (Greek),121.72,False,5,8,2023,1.003
2023-08-06,1011,Yogurt (Greek),92.98,False,6,8,2023,1.003
2023-08-07,1011,Yogurt (Greek),82.64,True,0,8,2023,1.003
2023-08-08,1011,Yogurt (Greek),117.64,True,1,8,2023,1.003
2023-08-09,1011,Yogurt (Greek),93.6,False,2,8,2023,1.003
2023-08-10,1011,Yogurt (Greek),77.6,False,3,8,2023,1.004
2023-08-11,1011,Yogurt (Greek),89.42,False,4,8,2023,1.004
2023-08-12,1011,Yogurt (Greek),120.06,False,5,8,2023,1.004
2023-08-13,1011,Yogurt (Greek),118.7,False,6,8,2023,1.004
2023-08-14,1011,Yogurt (Greek),89.6,False,0,8,2023,1.004
2023-08-15,1011,Yogurt (Greek),98.68,True,1,8,2023,1.004
2023-08-16,1011,Yogurt (Greek),100.31,True,2,8,2023,1.004
2023-08-17,1011,Yogurt (Greek),75.1,False,3,8,2023,1.004
2023-08-18,1011,Yogurt (Greek),111.21,True,4,8,2023,1.004
2023-08-19,1011,Yogurt (Greek),99.6,False,5,8,2023,1.004
2023-08-20,1011,Yogurt (Greek),85.46,False,6,8,2023,1.004
2023-08-21,1011,Yogurt (Greek),100.34,False,0,8,2023,1.005
2023-08-22,1011,Yogurt (Greek),74.88,False,1,8,2023,1.005
2023-08-23,1011,Yogurt (Greek),99.17,False,2,8,2023,1.005
2023-08-24,1011,Yogurt (Greek),100.36,True,3,8,2023,1.005
2023-08-25,1011,Yogurt (Greek),82.85,False,4,8,2023,1.005
2023-08-26,1011,Yogurt (Greek),79.06,False,5,8,2023,1.005
2023-08-27,1011,Yogurt (Greek),93.03,False,6,8,2023,1.005
2023-08-28,1011,Yogurt (Greek),90.24,False,0,8,2023,1.005
2023-08-29,1011,Yogurt (Greek),85.16,False,1,8,2023,1.005
2023-08-30,1011,Yogurt (Greek),84.21,False,2,8,2023,1.005
2023-08-31,1011,Yogurt (Greek),91.85,False,3,8,2023,1.005
2023-09-01,1011,Yogurt (Greek),144.85,True,4,9,2023,1.006
2023-09-02,1011,Yogurt (Greek),99.65,False,5,9,2023,1.006
2023-09-03,1011,Yogurt (Greek),95.06,False,6,9,2023,1.006
2023-09-04,1011,Yogurt (Greek),71.15,False,0,9,2023,1.006
2023-09-05,1011,Yogurt (Greek),111.41,False,1,9,2023,1.006
2023-09-06,1011,Yogurt (Greek),84.34,False,2,9,2023,1.006
2023-09-07,1011,Yogurt (Greek),91.21,False,3,9,2023,1.006
2023-09-08,1011,Yogurt (Greek),100.12,False,4,9,2023,1.006
2023-09-09,1011,Yogurt (Greek),80.35,False,5,9,2023,1.006
2023-09-10,1011,Yogurt (Greek),110.05,False,6,9,2023,1.006
2023-09-11,1011,Yogurt (Greek),84.0,False,0,9,2023,1.006
2023-09-12,1011,Yogurt (Greek),58.49,False,1,9,2023,1.007
2023-09-13,1011,Yogurt (Greek),71.34,False,2,9,2023,1.007
2023-09-14,1011,Yogurt (Greek),80.75,False,3,9,2023,1.007
2023-09-15,1011,Yogurt (Greek),108.39,True,4,9,2023,1.007
2023-09-16,1011,Yogurt (Greek),94.7,False,5,9,2023,1.007
2023-09-17,1011,Yogurt (Greek),92.77,False,6,9,2023,1.007
2023-09-18,1011,Yogurt (Greek),71.53,False,0,9,2023,1.007
2023-09-19,1011,Yogurt (Greek),77.57,False,1,9,2023,1.007
2023-09-20,1011,Yogurt (Greek),67.75,False,2,9,2023,1.007
2023-09-21,1011,Yogurt (Greek),88.5,False,3,9,2023,1.007
2023-09-22,1011,Yogurt (Greek),96.78,False,4,9,2023,1.007
2023-09-23,1011,Yogurt (Greek),124.23,True,5,9,2023,1.008
2023-09-24,1011,Yogurt (Greek),109.54,False,6,9,2023,1.008
2023-09-25,1011,Yogurt (Greek),59.6,False,0,9,2023,1.008
2023-09-26,1011,Yogurt (Greek),78.6,False,1,9,2023,1.008
2023-09-27,1011,Yogurt (Greek),78.71,False,2,9,2023,1.008
2023-09-28,1011,Yogurt (Greek),93.81,False,3,9,2023,1.008
2023-09-29,1011,Yogurt (Greek),75.36,False,4,9,2023,1.008
2023-09-30,1011,Yogurt (Greek),90.35,False,5,9,2023,1.008
2023-10-01,1011,Yogurt (Greek),92.79,False,6,10,2023,1.008
2023-10-02,1011,Yogurt (Greek),73.7,False,0,10,2023,1.008
2023-10-03,1011,Yogurt (Greek),112.42,True,1,10,2023,1.008
2023-10-04,1011,Yogurt (Greek),93.94,True,2,10,2023,1.009
2023-10-05,1011,Yogurt (Greek),81.97,False,3,10,2023,1.009
2023-10-06,1011,Yogurt (Greek),63.56,False,4,10,2023,1.009
2023-10-07,1011,Yogurt (Greek),107.56,False,5,10,2023,1.009
2023-10-08,1011,Yogurt (Greek),84.02,False,6,10,2023,1.009
2023-10-09,1011,Yogurt (Greek),103.64,True,0,10,2023,1.009
2023-10-10,1011,Yogurt (Greek),74.9,False,1,10,2023,1.009
2023-10-11,1011,Yogurt (Greek),86.26,False,2,10,2023,1.009
2023-10-12,1011,Yogurt (Greek),81.29,False,3,10,2023,1.009
2023-10-13,1011,Yogurt (Greek),88.91,False,4,10,2023,1.009
2023-10-14,1011,Yogurt (Greek),128.17,False,5,10,2023,1.009
2023-10-15,1011,Yogurt (Greek),111.14,False,6,10,2023,1.01
2023-10-16,1011,Yogurt (Greek),72.32,False,0,10,2023,1.01
2023-10-17,1011,Yogurt (Greek),68.89,False,1,10,2023,1.01
2023-10-18,1011,Yogurt (Greek),75.25,False,2,10,2023,1.01
2023-10-19,1011,Yogurt (Greek),84.11,False,3,10,2023,1.01
2023-10-20,1011,Yogurt (Greek),82.24,False,4,10,2023,1.01
2023-10-21,1011,Yogurt (Greek),119.3,False,5,10,2023,1.01
2023-10-22,1011,Yogurt (Greek),115.52,False,6,10,2023,1.01
2023-10-23,1011,Yogurt (Greek),61.71,False,0,10,2023,1.01
2023-10-24,1011,Yogurt (Greek),79.2,False,1,10,2023,1.01
2023-10-25,1011,Yogurt (Greek),122.89,True,2,10,2023,1.01
2023-10-26,1011,Yogurt (Greek),95.97,False,3,10,2023,1.011
2023-10-27,1011,Yogurt (Greek),90.28,False,4,10,2023,1.011
2023-10-28,1011,Yogurt (Greek),158.17,True,5,10,2023,1.011
2023-10-29,1011,Yogurt (Greek),96.39,False,6,10,2023,1.011
2023-10-30,1011,Yogurt (Greek),60.39,False,0,10,2023,1.011
2023-10-31,1011,Yogurt (Greek),83.17,False,1,10,2023,1.011
2023-11-01,1011,Yogurt (Greek),85.83,False,2,11,2023,1.011
2023-11-02,1011,Yogurt (Greek),90.59,False,3,11,2023,1.011
2023-11-03,1011,Yogurt (Greek),87.36,False,4,11,2023,1.011
2023-11-04,1011,Yogurt (Greek),113.2,False,5,11,2023,1.011
2023-11-05,1011,Yogurt (Greek),143.9,True,6,11,2023,1.011
2023-11-06,1011,Yogurt (Greek),83.0,False,0,11,2023,1.012
2023-11-07,1011,Yogurt (Greek),70.34,False,1,11,2023,1.012
2023-11-08,1011,Yogurt (Greek),79.35,False,2,11,2023,1.012
2023-11-09,1011,Yogurt (Greek),77.97,False,3,11,2023,1.012
2023-11-10,1011,Yogurt (Greek),95.4,False,4,11,2023,1.012
2023-11-11,1011,Yogurt (Greek),123.52,False,5,11,2023,1.012
2023-11-12,1011,Yogurt (Greek),105.55,False,6,11,2023,1.012
2023-11-13,1011,Yogurt (Greek),71.26,False,0,11,2023,1.012
2023-11-14,1011,Yogurt (Greek),78.61,False,1,11,2023,1.012
2023-11-15,1011,Yogurt (Greek),104.51,False,2,11,2023,1.012
2023-11-16,1011,Yogurt (Greek),100.39,False,3,11,2023,1.012
2023-11-17,1011,Yogurt (Greek),101.53,False,4,11,2023,1.013
2023-11-18,1011,Yogurt (Greek),145.14,False,5,11,2023,1.013
2023-11-19,1011,Yogurt (Greek),109.91,False,6,11,2023,1.013
2023-11-20,1011,Yogurt (Greek),70.91,False,0,11,2023,1.013
2023-11-21,1011,Yogurt (Greek),99.44,True,1,11,2023,1.013
2023-11-22,1011,Yogurt (Greek),92.16,False,2,11,2023,1.013
2023-11-23,1011,Yogurt (Greek),66.64,False,3,11,2023,1.013
2023-11-24,1011,Yogurt (Greek),92.93,False,4,11,2023,1.013
2023-11-25,1011,Yogurt (Greek),120.65,False,5,11,2023,1.013
2023-11-26,1011,Yogurt (Greek),112.29,False,6,11,2023,1.013
2023-11-27,1011,Yogurt (Greek),74.98,False,0,11,2023,1.013
2023-11-28,1011,Yogurt (Greek),88.89,False,1,11,2023,1.014
2023-11-29,1011,Yogurt (Greek),115.42,True,2,11,2023,1.014
2023-11-30,1011,Yogurt (Greek),96.72,False,3,11,2023,1.014
2023-12-01,1011,Yogurt (Greek),94.78,False,4,12,2023,1.014
2023-12-02,1011,Yogurt (Greek),130.69,False,5,12,2023,1.014
2023-12-03,1011,Yogurt (Greek),111.64,False,6,12,2023,1.014
2023-12-04,1011,Yogurt (Greek),95.26,False,0,12,2023,1.014
2023-12-05,1011,Yogurt (Greek),94.5,False,1,12,2023,1.014
2023-12-06,1011,Yogurt (Greek),119.8,True,2,12,2023,1.014
2023-12-07,1011,Yogurt (Greek),102.71,False,3,12,2023,1.014
2023-12-08,1011,Yogurt (Greek),109.71,False,4,12,2023,1.014
2023-12-09,1011,Yogurt (Greek),135.6,False,5,12,2023,1.015
2023-12-10,1011,Yogurt (Greek),133.01,False,6,12,2023,1.015
2023-12-11,1011,Yogurt (Greek),98.19,False,0,12,2023,1.015
2023-12-12,1011,Yogurt (Greek),89.2,False,1,12,2023,1.015
2023-12-13,1011,Yogurt (Greek),90.83,False,2,12,2023,1.015
2023-12-14,1011,Yogurt (Greek),99.36,False,3,12,2023,1.015
2023-12-15,1011,Yogurt (Greek),117.7,False,4,12,2023,1.015
2023-12-16,1011,Yogurt (Greek),120.4,False,5,12,2023,1.015
2023-12-17,1011,Yogurt (Greek),115.27,False,6,12,2023,1.015
2023-12-18,1011,Yogurt (Greek),84.85,False,0,12,2023,1.015
2023-12-19,1011,Yogurt (Greek),112.98,True,1,12,2023,1.015
2023-12-20,1011,Yogurt (Greek),94.22,False,2,12,2023,1.016
2023-12-21,1011,Yogurt (Greek),127.74,False,3,12,2023,1.016
2023-12-22,1011,Yogurt (Greek),106.15,False,4,12,2023,1.016
2023-12-23,1011,Yogurt (Greek),178.61,True,5,12,2023,1.016
2023-12-24,1011,Yogurt (Greek),149.14,True,6,12,2023,1.016
2023-12-25,1011,Yogurt (Greek),79.99,False,0,12,2023,1.016
2023-12-26,1011,Yogurt (Greek),130.15,True,1,12,2023,1.016
2023-12-27,1011,Yogurt (Greek),113.32,False,2,12,2023,1.016
2023-12-28,1011,Yogurt (Greek),139.06,True,3,12,2023,1.016
2023-12-29,1011,Yogurt (Greek),108.84,False,4,12,2023,1.016
2023-12-30,1011,Yogurt (Greek),183.72,True,5,12,2023,1.016
2023-12-31,1011,Yogurt (Greek),145.74,True,6,12,2023,1.017
2024-01-01,1011,Yogurt (Greek),92.3,False,0,1,2024,1.017
2024-01-02,1011,Yogurt (Greek),141.59,True,1,1,2024,1.017
2024-01-03,1011,Yogurt (Greek),108.18,False,2,1,2024,1.017
2024-01-04,1011,Yogurt (Greek),100.77,False,3,1,2024,1.017
2024-01-05,1011,Yogurt (Greek),108.3,False,4,1,2024,1.017
2024-01-06,1011,Yogurt (Greek),140.47,False,5,1,2024,1.017
2024-01-07,1011,Yogurt (Greek),163.44,True,6,1,2024,1.017
2024-01-08,1011,Yogurt (Greek),89.69,False,0,1,2024,1.017
2024-01-09,1011,Yogurt (Greek),105.71,False,1,1,2024,1.017
2024-01-10,1011,Yogurt (Greek),114.54,False,2,1,2024,1.017
2024-01-11,1011,Yogurt (Greek),80.68,False,3,1,2024,1.018
2024-01-12,1011,Yogurt (Greek),123.58,False,4,1,2024,1.018
2024-01-13,1011,Yogurt (Greek),146.17,False,5,1,2024,1.018
2024-01-14,1011,Yogurt (Greek),135.85,False,6,1,2024,1.018
2024-01-15,1011,Yogurt (Greek),87.74,False,0,1,2024,1.018
2024-01-16,1011,Yogurt (Greek),80.41,False,1,1,2024,1.018
2024-01-17,1011,Yogurt (Greek),99.48,False,2,1,2024,1.018
2024-01-18,1011,Yogurt (Greek),104.65,False,3,1,2024,1.018
2024-01-19,1011,Yogurt (Greek),113.81,False,4,1,2024,1.018
2024-01-20,1011,Yogurt (Greek),170.2,False,5,1,2024,1.018
2024-01-21,1011,Yogurt (Greek),178.39,True,6,1,2024,1.018
2024-01-22,1011,Yogurt (Greek),104.06,False,0,1,2024,1.019
2024-01-23,1011,Yogurt (Greek),111.64,False,1,1,2024,1.019
2024-01-24,1011,Yogurt (Greek),115.78,False,2,1,2024,1.019
2024-01-25,1011,Yogurt (Greek),107.99,False,3,1,2024,1.019
2024-01-26,1011,Yogurt (Greek),121.76,False,4,1,2024,1.019
2024-01-27,1011,Yogurt (Greek),163.12,False,5,1,2024,1.019
2024-01-28,1011,Yogurt (Greek),126.74,False,6,1,2024,1.019
2024-01-29,1011,Yogurt (Greek),109.83,False,0,1,2024,1.019
2024-01-30,1011,Yogurt (Greek),97.19,False,1,1,2024,1.019
2024-01-31,1011,Yogurt (Greek),161.53,True,2,1,2024,1.019
2024-02-01,1011,Yogurt (Greek),153.37,True,3,2,2024,1.019
2024-02-02,1011,Yogurt (Greek),123.06,False,4,2,2024,1.02
2024-02-03,1011,Yogurt (Greek),168.71,False,5,2,2024,1.02
2024-02-04,1011,Yogurt (Greek),137.24,False,6,2,2024,1.02
2024-02-05,1011,Yogurt (Greek),86.06,False,0,2,2024,1.02
2024-02-06,1011,Yogurt (Greek),129.19,False,1,2,2024,1.02
2024-02-07,1011,Yogurt (Greek),110.05,False,2,2,2024,1.02
2024-02-08,1011,Yogurt (Greek),172.57,True,3,2,2024,1.02
2024-02-09,1011,Yogurt (Greek),167.94,True,4,2,2024,1.02
2024-02-10,1011,Yogurt (Greek),153.33,False,5,2,2024,1.02
2024-02-11,1011,Yogurt (Greek),188.25,True,6,2,2024,1.02
2024-02-12,1011,Yogurt (Greek),81.88,False,0,2,2024,1.021
2024-02-13,1011,Yogurt (Greek),121.42,False,1,2,2024,1.021
2024-02-14,1011,Yogurt (Greek),110.33,False,2,2,2024,1.021
2024-02-15,1011,Yogurt (Greek),137.93,False,3,2,2024,1.021
2024-02-16,1011,Yogurt (Greek),170.55,True,4,2,2024,1.021
2024-02-17,1011,Yogurt (Greek),117.41,False,5,2,2024,1.021
2024-02-18,1011,Yogurt (Greek),147.49,False,6,2,2024,1.021
2024-02-19,1011,Yogurt (Greek),101.1,False,0,2,2024,1.021
2024-02-20,1011,Yogurt (Greek),140.51,True,1,2,2024,1.021
2024-02-21,1011,Yogurt (Greek),168.96,True,2,2,2024,1.021
2024-02-22,1011,Yogurt (Greek),131.13,False,3,2,2024,1.021
2024-02-23,1011,Yogurt (Greek),135.73,False,4,2,2024,1.022
2024-02-24,1011,Yogurt (Greek),209.93,True,5,2,2024,1.022
2024-02-25,1011,Yogurt (Greek),140.78,False,6,2,2024,1.022
2024-02-26,1011,Yogurt (Greek),137.06,True,0,2,2024,1.022
2024-02-27,1011,Yogurt (Greek),147.82,True,1,2,2024,1.022
2024-02-28,1011,Yogurt (Greek),118.02,False,2,2,2024,1.022
2024-02-29,1011,Yogurt (Greek),123.51,False,3,2,2024,1.022
2024-03-01,1011,Yogurt (Greek),122.77,False,4,3,2024,1.022
2024-03-02,1011,Yogurt (Greek),158.36,False,5,3,2024,1.022
2024-03-03,1011,Yogurt (Greek),140.17,False,6,3,2024,1.022
2024-03-04,1011,Yogurt (Greek),138.76,True,0,3,2024,1.022
2024-03-05,1011,Yogurt (Greek),125.03,True,1,3,2024,1.023
2024-03-06,1011,Yogurt (Greek),125.64,False,2,3,2024,1.023
2024-03-07,1011,Yogurt (Greek),110.47,False,3,3,2024,1.023
2024-03-08,1011,Yogurt (Greek),118.64,False,4,3,2024,1.023
2024-03-09,1011,Yogurt (Greek),228.7,True,5,3,2024,1.023
2024-03-10,1011,Yogurt (Greek),179.14,False,6,3,2024,1.023
2024-03-11,1011,Yogurt (Greek),150.92,True,0,3,2024,1.023
2024-03-12,1011,Yogurt (Greek),111.87,False,1,3,2024,1.023
